"","group","taxonomy"
"14000","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;azerbaijanica"
"14001","aerobic_chemoheterotrophy;chemoheterotrophy;iron_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;baltica"
"14002","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;basaltis"
"14003","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;benthica"
"14004","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;canadensis"
"14005","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;carassii"
"14006","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;chilikensis"
"14007","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;colwelliana"
"14008","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;corallii"
"14009","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;cyperi"
"14010","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;decolorationis"
"14011","aerobic_chemoheterotrophy;chemoheterotrophy;denitrification;nitrate_denitrification;nitrate_reduction;nitrate_respiration;nitrite_denitrification;nitrite_respiration;nitrogen_respiration;respiration_of_sulfur_compounds;sulfite_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;denitrificans"
"14012","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;dokdonensis"
"14013","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;donghaensis"
"14014","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;electrica"
"14015","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;fumarate_respiration;iron_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration;respiration_of_sulfur_compounds;thiosulfate_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;electrodiphila"
"14016","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;ferrihydritica"
"14017","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;fidelis"
"14018","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;fodinae"
"14019","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;fumarate_respiration;iron_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;frigidimarina"
"14020","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;gaetbuli"
"14021","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;gelidii"
"14022","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;iron_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;gelidimarina"
"14023","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;glacialipiscicola"
"14024","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;goraebulensis"
"14025","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;hafniensis"
"14026","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;halifaxensis"
"14027","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;halotolerans"
"14028","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;hanedai"
"14029","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;holmiensis"
"14030","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;indica"
"14031","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;insulae"
"14032","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;intestini"
"14033","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;inventionis"
"14034","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;irciniae"
"14035","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;japonica"
"14036","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;jiangmenensis"
"14037","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;kaireitica"
"14038","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;khirikhana"
"14039","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;litoralis"
"14040","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;litorisediminis"
"14041","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;livingstonensis"
"14042","aerobic_chemoheterotrophy;chemoheterotrophy;fumarate_respiration;manganese_oxidation;nitrate_reduction;nitrate_respiration;nitrogen_respiration;ureolysis","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;loihica"
"14043","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;mangrovi"
"14044","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;mangrovisoli"
"14045","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;marina"
"14046","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;marinintestina"
"14047","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;marisflavi"
"14048","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;maritima"
"14049","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;mesophila"
"14050","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;metallivivens"
"14051","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;morhuae"
"14052","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;nanhaiensis"
"14053","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;olleyana"
"14054","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;oncorhynchi"
"14055","aerobic_chemoheterotrophy;chemoheterotrophy;fumarate_respiration;iron_respiration;nitrate_ammonification;nitrate_reduction;nitrate_respiration;nitrite_ammonification;nitrite_respiration;nitrogen_respiration;respiration_of_sulfur_compounds;sulfur_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;oneidensis"
"14056","aerobic_chemoheterotrophy;chemoheterotrophy;fumarate_respiration;iron_respiration;manganese_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration;respiration_of_sulfur_compounds;sulfur_respiration;thiosulfate_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;pealeana"
"14057","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;phaeophyticola"
"14058","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;piezotolerans"
"14059","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;pneumatophori"
"14060","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;polaris"
"14061","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;profunda"
"14062","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;psychromarinicola"
"14063","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;psychrophila"
"14064","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;psychrotolerans"
"14065","aerobic_chemoheterotrophy;chemoheterotrophy;iron_respiration;manganese_respiration;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;putrefaciens"
"14066","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;rhizosphaerae"
"14067","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;sairae"
"14068","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;salipaludis"
"14069","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;saliphila"
"14070","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;scandinavica"
"14071","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;schlegeliana"
"14072","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;sedimentimangrovi"
"14073","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;sediminis"
"14074","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;seohaensis"
"14075","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;septentrionalis"
"14076","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;spartinae"
"14077","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;submarina"
"14078","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;surugensis"
"14079","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;ulleungensis"
"14080","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;vaxholmensis"
"14081","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;vesiculosa"
"14082","aerobic_chemoheterotrophy;chemoheterotrophy;fermentation;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;violacea"
"14083","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;waksmanii"
"14084","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrite_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;woodyi"
"14085","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;xiamenensis"
"14086","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;yunxiaonensis"
"14087","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;zhangzhouensis"
"14088","aerobic_chemoheterotrophy;chemoheterotrophy;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Alteromonadales;Shewanellaceae;Shewanella;zhuhaiensis"
"14089","aerobic_chemoheterotrophy;chemoheterotrophy;chitinolysis","Pseudomonadota;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella;chitinivorans"
"14090","aerobic_chemoheterotrophy;chemoheterotrophy","Pseudomonadota;Gammaproteobacteria;Arenicellales;Arenicellaceae;Arenicella;xantha"
"14091","dark_oxidation_of_sulfur_compounds;nitrogen_fixation;ureolysis","Pseudomonadota;Gammaproteobacteria;Beggiatoales;Beggiatoaceae;Beggiatoa;alba"
"14092","dark_oxidation_of_sulfur_compounds;nitrogen_fixation","Pseudomonadota;Gammaproteobacteria;Beggiatoales;Beggiatoaceae;Beggiatoa;leptomitoformis"
"14093","dark_oxidation_of_sulfur_compounds;dark_sulfide_oxidation;nitrate_reduction;nitrate_respiration;nitrogen_respiration","Pseudomonadota;Gammaproteobacteria;Beggiatoales;Beggiatoaceae;Thiomargarita;namibiensis"
